Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementPropertyValue(a, ""ObjReturn.CreateDate"", ""14:43 16/01/2019"")",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.030s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.UpdateDate"", ""14:45 16/01/2019"")",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.094s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.StartTime"", ""10:47 16/01/2019"")",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.062s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.EndTime"", ""11:47 16/01/2019"")",,,2019-02-13 17:11:34,2019-02-13 17:11:35,0.053s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestStatus"", ""Hoàn thành"")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.059s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestStatusValue"", 3)",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.056s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestEstimationTime"", ""19:43 16/01/2019"")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.025s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.NumberOfTicketDone"", 0)",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.053s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.NumberTicketInProcessing"", 0)",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.037s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.NumberOfTicket"", 1)",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.025s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.ITSupporterName"", ""Ngô Thanh Chiến"")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.029s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.ITSupporterPhone"", ""0773909125"")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.044s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.FeedBack"", ""agag"")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.043s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.Rating"", 3)",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.045s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.Priority"", ""Cao"")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.046s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.PriorityValue"", 1)",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.032s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].TicketId"", 13)",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.050s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].DeviceId"", 8)",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.033s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].DeviceCode"", ""P00DDS"")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.032s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].Desciption"", ""Được Thêm bởi Admin vào lúc 1/17/2019 12:24:23 PM cho sự cố Uni deli - Sửa chữa máy POS  không in được."")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.032s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].DeviceName"", ""POS Sunmi"")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.036s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].CreateDate"", ""12:24 17/01/2019"")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.045s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].CreateBy"", ""ADMIN"")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.038s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].CreateBy"", ""ADMIN"")",,,2019-02-13 17:11:35,2019-02-13 17:11:35,0.045s,FAILED
,,,,,,
Test Cases/Request/60ViewRequestStatistic,,,2019-02-13 17:11:35,2019-02-13 17:11:36,0.449s,FAILED
"a = sendRequest(findTestObject(""Request/60ViewRequestStatistic""))",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.063s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.001s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].StatusId"", 5)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.017s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].StatusName"", ""Tạo mới"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.018s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].NumberOfStatus"", 7)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].StatusId"", 3)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].StatusName"", ""Hoàn thành"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].NumberOfStatus"", 8)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].StatusId"", 1)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.018s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].StatusName"", ""Chờ nhân viên xử lý"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.013s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].NumberOfStatus"", 8)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.011s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].StatusId"", 4)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.013s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].StatusName"", ""Hủy bỏ"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.011s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].NumberOfStatus"", 1)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.022s,FAILED
,,,,,,
Test Cases/Request/61ViewRequestStatus,,,2019-02-13 17:11:36,2019-02-13 17:12:01,25.446s,FAILED
"a = sendRequest(findTestObject(""Request/61ViewRequestDetails""))",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.080s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.001s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestId"", 7)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.AgencyId"", 3)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.AgencyName"", ""Passio 47 TCV"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.034s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.AgencyAddress"", ""47 Trần Cao Vân"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestCategoryId"", 3)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.031s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.ServiceId"", 14)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.033s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.ServiceName"", ""SOFTWARE"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.056s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.ServiceItemId"", 19)",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.035s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.ServiceItemName"", ""Mở máy tính không lên"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.026s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestName"", ""Passio 47 TCV - Mở máy tính không lên"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestDesciption"", ""dsa"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.AgencyTelephone"", ""0966167423"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.033s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.CreateDate"", ""14:43 16/01/2019"")",,,2019-02-13 17:11:36,2019-02-13 17:11:36,0.022s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.UpdateDate"", ""14:45 16/01/2019"")",,,2019-02-13 17:11:36,2019-02-13 17:11:37,0.034s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.StartTime"", ""10:47 16/01/2019"")",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.047s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.EndTime"", ""11:47 16/01/2019"")",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.038s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestStatus"", ""Hoàn thành"")",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.039s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestStatusValue"", 3)",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.044s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestEstimationTime"", ""19:43 16/01/2019"")",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.053s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.NumberOfTicketDone"", 0)",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.035s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.NumberTicketInProcessing"", 0)",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.044s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.NumberOfTicket"", 1)",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.064s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.ITSupporterName"", ""Ngô Thanh Chiến"")",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.034s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.ITSupporterPhone"", ""0773909125"")",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.033s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.FeedBack"", ""agag"")",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.030s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.Rating"", 3)",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.022s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.Priority"", ""Cao"")",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.042s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.PriorityValue"", 1)",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.033s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].TicketId"", 13)",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].DeviceId"", 8)",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].DeviceCode"", ""P00DDS"")",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.025s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].Desciption"", ""Được Thêm bởi Admin vào lúc 1/17/2019 12:24:23 PM cho sự cố Uni deli - Sửa chữa máy POS  không in được."")",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].DeviceName"", ""POS Sunmi"")",,,2019-02-13 17:11:37,2019-02-13 17:11:37,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].CreateDate"", ""12:24 17/01/2019"")",,,2019-02-13 17:12:01,2019-02-13 17:12:01,0.022s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].CreateBy"", ""ADMIN"")",,,2019-02-13 17:12:01,2019-02-13 17:12:01,0.021s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.Tickets[0].CreateBy"", ""ADMIN"")",,,2019-02-13 17:12:01,2019-02-13 17:12:01,0.051s,FAILED
